image;path.tif;folder;subfolder;ext;fileName.tif;specimenNR.tif;formation;path.txt;InstructName;SemVersion;SDMVersion;SerialNumber;DataNumber;SampleName;Format;ImageName;Directory;Date;Time;Media;DataSize;PixelSize;SignalName;DisplaySignalName;SEDetSetting;AcceleratingVoltage;DecelerationVoltage;DecelerationMode;Magnification;WorkingDistance;EmissionCurrent;PhotoSize;MagnificationDisplay;Vacuum;MicronMarker;SubMagnification;SubSignalName;SpecimenBias;Condencer1;ScanSpeed;CaptureSpeed_Integration;CalibrationScanSpeed;ImgEnhance;ColorMode;ColorPalette;ScreenMode;Comment;KeyWord1;KeyWord2;Condition;DataDisplayCombine;StageType;StagePositionX;StagePositionY;StagePositionR;StagePositionZ;StagePositionT;FocusDepth;DynamicFocus;TiltCompensation;ImageShiftX;ImageShiftY;RasterRotation;MagneticSample;UserName;Vacc;Mag;WD;LensMode;fileName.txt;specimenNR.txt;ImageNameCheck;AV.fileName;mag.fileName;magCheck;AVCheck
689_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/689_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;689_CV_1_10v_x30_BSE.tif;689CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/689_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;689_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/14/2018;12:50:20;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6223.97 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.2mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;177.5;NA;***;10.0kV;x30;6.2mm;4;689_CV_1_10v_x30_BSE.txt;689CV;TRUE;10;30;TRUE;TRUE
689_CV_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/689_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;689_CV_2_10v_x30_BSE.tif;689CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/689_CV_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;689_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/14/2018;12:53:00;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6667.28 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.7mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;46.2;NA;***;10.0kV;x30;6.7mm;4;689_CV_2_10v_x30_BSE.txt;689CV;TRUE;10;30;TRUE;TRUE
690_CC_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/690_CC_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;690_CC_1_10v_x30_BSE.tif;690CC;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/690_CC_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;690_CC_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/14/2018;13:01:30;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6036.31 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.0mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-165.2;NA;***;10.0kV;x30;6.0mm;4;690_CC_1_10v_x30_BSE.txt;690CC;TRUE;10;30;TRUE;TRUE
690_CC_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/690_CC_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;690_CC_2_10v_x30_BSE.tif;690CC;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/690_CC_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;690_CC_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/14/2018;13:03:50;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5877.56 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.9mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-143.8;NA;***;10.0kV;x30;5.9mm;4;690_CC_2_10v_x30_BSE.txt;690CC;TRUE;10;30;TRUE;TRUE
691_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/691_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;691_CV_1_10v_x30_BSE.tif;691CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/691_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;691_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:16:12;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6340.39 um;62000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.3mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;50.5;NA;***;10.0kV;x30;6.3mm;4;691_CV_1_10v_x30_BSE.txt;691CV;TRUE;10;30;TRUE;TRUE
691_CV_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/691_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;691_CV_2_10v_x30_BSE.tif;691CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/691_CV_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;691_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:19:12;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6070.96 um;62000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.1mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;96.7;NA;***;10.0kV;x30;6.1mm;4;691_CV_2_10v_x30_BSE.txt;691CV;TRUE;10;30;TRUE;TRUE
692_CC_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/692_CC_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;692_CC_1_10v_x30_BSE.tif;692CC;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/692_CC_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;692_CC_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:27:12;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6023.32 um;62000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.0mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;113.5;NA;***;10.0kV;x30;6.0mm;4;692_CC_1_10v_x30_BSE.txt;692CC;TRUE;10;30;TRUE;TRUE
692_CC_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/692_CC_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;692_CC_2_10v_x30_BSE.tif;692CC;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/692_CC_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;692_CC_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:29:42;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6945.03 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.9mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-48.3;NA;***;10.0kV;x30;6.9mm;4;692_CC_2_10v_x30_BSE.txt;692CC;TRUE;10;30;TRUE;TRUE
693_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/693_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;693_CV_1_10v_x30_BSE.tif;693CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/693_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;693_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:44:42;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6232.92 um;62000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.2mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;113.1;NA;***;10.0kV;x30;6.2mm;4;693_CV_1_10v_x30_BSE.txt;693CV;TRUE;10;30;TRUE;TRUE
693_CV_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/693_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;693_CV_2_10v_x30_BSE.tif;693CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/693_CV_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;693_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:47:12;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6375.15 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.4mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;149.3;NA;***;10.0kV;x30;6.4mm;4;693_CV_2_10v_x30_BSE.txt;693CV;TRUE;10;30;TRUE;TRUE
694_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/694_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;694_CV_1_10v_x30_BSE.tif;694CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/694_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;694_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:54:42;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6258.43 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.3mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;125.3;NA;***;10.0kV;x30;6.3mm;4;694_CV_1_10v_x30_BSE.txt;694CV;TRUE;10;30;TRUE;TRUE
694_CV_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/694_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;694_CV_2_10v_x30_BSE.tif;694CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/694_CV_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;694_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;09:57:12;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5986.95 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.0mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;174.3;NA;***;10.0kV;x30;6.0mm;4;694_CV_2_10v_x30_BSE.txt;694CV;TRUE;10;30;TRUE;TRUE
695_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/695_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;695_CV_1_10v_x30_BSE.tif;695CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/695_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;695_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:05:22;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5943.36 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.9mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;10.8;NA;***;10.0kV;x30;5.9mm;4;695_CV_1_10v_x30_BSE.txt;695CV;TRUE;10;30;TRUE;TRUE
695_CV_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/695_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;695_CV_2_10v_x30_BSE.tif;695CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/695_CV_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;695_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:08:02;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5874.28 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.9mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-13.1;NA;***;10.0kV;x30;5.9mm;4;695_CV_2_10v_x30_BSE.txt;695CV;TRUE;10;30;TRUE;TRUE
696_CC_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/696_CC_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;696_CC_1_10v_x30_BSE.tif;696CC;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/696_CC_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;696_CC_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:15:22;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6138.13 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.1mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-9.2;NA;***;10.0kV;x30;6.1mm;4;696_CC_1_10v_x30_BSE.txt;696CC;TRUE;10;30;TRUE;TRUE
696_CC_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/696_CC_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;696_CC_2_10v_x30_BSE.tif;696CC;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/696_CC_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;696_CC_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:17:42;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5903.54 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.9mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;13.8;NA;***;10.0kV;x30;5.9mm;4;696_CC_2_10v_x30_BSE.txt;696CC;TRUE;10;30;TRUE;TRUE
697_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/697_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;697_CV_1_10v_x30_BSE.tif;697CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/697_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;697_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:26:02;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5848.42 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.8mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-159.5;NA;***;10.0kV;x30;5.8mm;4;697_CV_1_10v_x30_BSE.txt;697CV;TRUE;10;30;TRUE;TRUE
697_CV_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/697_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;697_CV_2_10v_x30_BSE.tif;697CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/697_CV_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;697_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:29:03;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5855.81 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.9mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;154.7;NA;***;10.0kV;x30;5.9mm;4;697_CV_2_10v_x30_BSE.txt;697CV;TRUE;10;30;TRUE;TRUE
698_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/698_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;698_CV_1_10v_x30_BSE.tif;698CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/698_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;698_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:39:43;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5770.9 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.8mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-86.8;NA;***;10.0kV;x30;5.8mm;4;698_CV_1_10v_x30_BSE.txt;698CV;TRUE;10;30;TRUE;TRUE
698_CV_2_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/698_CV_2_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;698_CV_2_10v_x30_BSE.tif;698CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/698_CV_2_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;698_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:44:03;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5771.31 um;60000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.8mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-86.8;NA;***;10.0kV;x30;5.8mm;4;698_CV_2_10v_x30_BSE.txt;698CV;TRUE;10;30;TRUE;TRUE
699_CV_1_10v_x30_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/699_CV_1_10v_x30_BSE.tif;Stegs2;Tewkesbury;tif;699_CV_1_10v_x30_BSE.tif;699CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/699_CV_1_10v_x30_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;699_CV_1_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:52:43;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;5902.61 um;61000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 5.9mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-138.6;NA;***;10.0kV;x30;5.9mm;4;699_CV_1_10v_x30_BSE.txt;699CV;TRUE;10;30;TRUE;TRUE
699_CV_2_10v_x35_BSE;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/699_CV_2_10v_x35_BSE.tif;Stegs2;Tewkesbury;tif;699_CV_2_10v_x35_BSE.tif;699CV;Tewkesbury;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Tewkesbury/699_CV_2_10v_x35_BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;699_CV_2_10v_x30_BSE.tif;C:\Stegs2\Tewkesbury\;06/15/2018;10:55:53;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;10000 Volt;0 Volt;NA;30;6528.32 um;60000 nA;1000;0;30;1000000;0;NA;0 V;11200;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.656.BLEED.575;NA;NA;Vacc 10.0kV Mag x30 WD 6.5mm LensMode 4;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-34.1;NA;***;10.0kV;x30;6.5mm;4;699_CV_2_10v_x35_BSE.txt;699CV;FALSE;10;35;FALSE;TRUE
700i_CV_1_15v_x30;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/700i_CV_1_15v_x30.BSE.tif;Stegs2;Shakespeare Basal Cliffsand;tif;700i_CV_1_15v_x30.BSE.tif;700iCV;SHCSBSB;/Users/mab/Library/CloudStorage/Dropbox/Rocks-Paradox/Bryozoans/Stegino images/Stegs2/Shakespeare Basal Cliffsand/700i_CV_1_15v_x30.BSE.txt;TM4000;01-Feb;NA;177008-10;TM4000 0001;NA;tif;700i_CV_1_15v_x30.BSE.tif;C:\Stegs2\Shakespeare Basal Cliffsand\;11/02/2018;11:15:17;HD[Windows];2560x1920;1653.646;BSE;BSE;NA;15000 Volt;0 Volt;NA;30;6380.45 um;92000 nA;1000;0;30;1000000;0;NA;0 V;6920;Capture_Slow(80);NA;24;0;Grayscale;NA;Full Screen;MHR.1310.BLEED.218;NA;NA;Vacc 15.0kV Mag x30 WD 6.4mm LensMode 2;1;0;17500000;17500000;0;0;0;NA;0;0;NA;NA;-65.3;NA;***;15.0kV;x30;6.4mm;2;700i_CV_1_15v_x30.BSE.txt;700iCV;TRUE;15;30;TRUE;TRUE
