folder;subfolder;sub.subfolder;image;ext;fileName;specimenNR
Stegs2;Tewkesbury;NONE;604i_CV_1_10v_x30_BSE;txt;604i_CV_1_10v_x30_BSE.txt;604iCV
Stegs2;Tewkesbury;NONE;604i_CV_2_10v_x30_BSE;tif;604i_CV_2_10v_x30_BSE.tif;604iCV
Stegs2;Tewkesbury;NONE;604i_CV_2_10v_x30_BSE;txt;604i_CV_2_10v_x30_BSE.txt;604iCV
Stegs2;Tewkesbury;NONE;605i_CV_1_10v_x30_BSE;tif;605i_CV_1_10v_x30_BSE.tif;605iCV
Stegs2;Tewkesbury;NONE;605i_CV_1_10v_x30_BSE;txt;605i_CV_1_10v_x30_BSE.txt;605iCV
Stegs2;Tewkesbury;NONE;605i_CV_2_10v_x30_BSE;tif;605i_CV_2_10v_x30_BSE.tif;605iCV
Stegs2;Tewkesbury;NONE;605i_CV_2_10v_x30_BSE;txt;605i_CV_2_10v_x30_BSE.txt;605iCV
Stegs2;Tewkesbury;NONE;606i_CC_1_10v_x30_BSE;tif;606i_CC_1_10v_x30_BSE.tif;606iCC
Stegs2;Tewkesbury;NONE;606i_CC_1_10v_x30_BSE;txt;606i_CC_1_10v_x30_BSE.txt;606iCC
Stegs2;Tewkesbury;NONE;606i_CC_2_10v_x30_BSE;tif;606i_CC_2_10v_x30_BSE.tif;606iCC
Stegs2;Tewkesbury;NONE;606i_CC_2_10v_x30_BSE;txt;606i_CC_2_10v_x30_BSE.txt;606iCC
Stegs2;Tewkesbury;NONE;607i_CV_1_15v_x30_BSE;tif;607i_CV_1_15v_x30_BSE.tif;607iCV
Stegs2;Tewkesbury;NONE;607i_CV_1_15v_x30_BSE;txt;607i_CV_1_15v_x30_BSE.txt;607iCV
Stegs2;Tewkesbury;NONE;607i_CV_2_15v_x30_BSE;tif;607i_CV_2_15v_x30_BSE.tif;607iCV
Stegs2;Tewkesbury;NONE;607i_CV_2_15v_x30_BSE;txt;607i_CV_2_15v_x30_BSE.txt;607iCV
Stegs2;Tewkesbury;NONE;608i_CC_1_15v_x30_BSE;tif;608i_CC_1_15v_x30_BSE.tif;608iCC
Stegs2;Tewkesbury;NONE;608i_CC_1_15v_x30_BSE;txt;608i_CC_1_15v_x30_BSE.txt;608iCC
Stegs2;Tewkesbury;NONE;608i_CC_2_15v_x30_BSE;tif;608i_CC_2_15v_x30_BSE.tif;608iCC
Stegs2;Tewkesbury;NONE;608i_CC_2_15v_x30_BSE;txt;608i_CC_2_15v_x30_BSE.txt;608iCC
Stegs2;Tewkesbury;NONE;609i_CV_1_15v_x30_BSE;tif;609i_CV_1_15v_x30_BSE.tif;609iCV
Stegs2;Tewkesbury;NONE;609i_CV_1_15v_x30_BSE;txt;609i_CV_1_15v_x30_BSE.txt;609iCV
Stegs2;Tewkesbury;NONE;609i_CV_2_15v_x30_BSE;tif;609i_CV_2_15v_x30_BSE.tif;609iCV
Stegs2;Tewkesbury;NONE;609i_CV_2_15v_x30_BSE;txt;609i_CV_2_15v_x30_BSE.txt;609iCV
Stegs2;Tewkesbury;NONE;610i_CC_1_15v_x30_BSE;tif;610i_CC_1_15v_x30_BSE.tif;610iCC
Stegs2;Tewkesbury;NONE;610i_CC_1_15v_x30_BSE;txt;610i_CC_1_15v_x30_BSE.txt;610iCC
Stegs2;Tewkesbury;NONE;610i_CC_2_15v_x30_BSE;tif;610i_CC_2_15v_x30_BSE.tif;610iCC
Stegs2;Tewkesbury;NONE;610i_CC_2_15v_x30_BSE;txt;610i_CC_2_15v_x30_BSE.txt;610iCC
Stegs2;Tewkesbury;NONE;611i_CV_1_15v_x30_BSE;tif;611i_CV_1_15v_x30_BSE.tif;611iCV
Stegs2;Tewkesbury;NONE;611i_CV_1_15v_x30_BSE;txt;611i_CV_1_15v_x30_BSE.txt;611iCV
Stegs2;Tewkesbury;NONE;611i_CV_2_15v_x30_BSE;tif;611i_CV_2_15v_x30_BSE.tif;611iCV
Stegs2;Tewkesbury;NONE;611i_CV_2_15v_x30_BSE;txt;611i_CV_2_15v_x30_BSE.txt;611iCV
Stegs2;Tewkesbury;NONE;612i_CV_1_15v_x30_BSE;tif;612i_CV_1_15v_x30_BSE.tif;612iCV
Stegs2;Tewkesbury;NONE;612i_CV_1_15v_x30_BSE;txt;612i_CV_1_15v_x30_BSE.txt;612iCV
Stegs2;Tewkesbury;NONE;612i_CV_2_15v_x30_BSE;tif;612i_CV_2_15v_x30_BSE.tif;612iCV
Stegs2;Tewkesbury;NONE;612i_CV_2_15v_x30_BSE;txt;612i_CV_2_15v_x30_BSE.txt;612iCV
Stegs2;Tewkesbury;NONE;612i_CV_3_15v_x30_BSE;tif;612i_CV_3_15v_x30_BSE.tif;612iCV
Stegs2;Tewkesbury;NONE;612i_CV_3_15v_x30_BSE;txt;612i_CV_3_15v_x30_BSE.txt;612iCV
Stegs2;Tewkesbury;NONE;613i_CC_1_15v_x30_BSE;tif;613i_CC_1_15v_x30_BSE.tif;613iCC
Stegs2;Tewkesbury;NONE;613i_CC_1_15v_x30_BSE;txt;613i_CC_1_15v_x30_BSE.txt;613iCC
Stegs2;Tewkesbury;NONE;613i_CC_2_15v_x30_BSE;tif;613i_CC_2_15v_x30_BSE.tif;613iCC
Stegs2;Tewkesbury;NONE;613i_CC_2_15v_x30_BSE;txt;613i_CC_2_15v_x30_BSE.txt;613iCC
Stegs2;Tewkesbury;NONE;614i_CV_1_15v_x30_BSE;tif;614i_CV_1_15v_x30_BSE.tif;614iCV
Stegs2;Tewkesbury;NONE;614i_CV_1_15v_x30_BSE;txt;614i_CV_1_15v_x30_BSE.txt;614iCV
Stegs2;Tewkesbury;NONE;614i_CV_2_15v_x30_BSE;tif;614i_CV_2_15v_x30_BSE.tif;614iCV
Stegs2;Tewkesbury;NONE;614i_CV_2_15v_x30_BSE;txt;614i_CV_2_15v_x30_BSE.txt;614iCV
Stegs2;Tewkesbury;NONE;615i_CV_1_15v_x30_BSE;tif;615i_CV_1_15v_x30_BSE.tif;615iCV
Stegs2;Tewkesbury;NONE;615i_CV_1_15v_x30_BSE;txt;615i_CV_1_15v_x30_BSE.txt;615iCV
Stegs2;Tewkesbury;NONE;615i_CV_2_15v_x30_BSE;tif;615i_CV_2_15v_x30_BSE.tif;615iCV
Stegs2;Tewkesbury;NONE;615i_CV_2_15v_x30_BSE;txt;615i_CV_2_15v_x30_BSE.txt;615iCV
Stegs2;Tewkesbury;NONE;616i_CC_1_15v_x30_BSE;tif;616i_CC_1_15v_x30_BSE.tif;616iCC
Stegs2;Tewkesbury;NONE;616i_CC_1_15v_x30_BSE;txt;616i_CC_1_15v_x30_BSE.txt;616iCC
Stegs2;Tewkesbury;NONE;616i_CC_2_15v_x30_BSE;tif;616i_CC_2_15v_x30_BSE.tif;616iCC
Stegs2;Tewkesbury;NONE;616i_CC_2_15v_x30_BSE;txt;616i_CC_2_15v_x30_BSE.txt;616iCC
Stegs2;Tewkesbury;NONE;617i_CV_1_15v_x30_BSE;tif;617i_CV_1_15v_x30_BSE.tif;617iCV
Stegs2;Tewkesbury;NONE;617i_CV_1_15v_x30_BSE;txt;617i_CV_1_15v_x30_BSE.txt;617iCV
Stegs2;Tewkesbury;NONE;617i_CV_2_15v_x30_BSE;tif;617i_CV_2_15v_x30_BSE.tif;617iCV
Stegs2;Tewkesbury;NONE;617i_CV_2_15v_x30_BSE;txt;617i_CV_2_15v_x30_BSE.txt;617iCV
Stegs2;Tewkesbury;NONE;618i_CV_1_15v_x30_BSE;tif;618i_CV_1_15v_x30_BSE.tif;618iCV
Stegs2;Tewkesbury;NONE;618i_CV_1_15v_x30_BSE;txt;618i_CV_1_15v_x30_BSE.txt;618iCV
Stegs2;Tewkesbury;NONE;618i_CV_2_15v_x30_BSE(x30);tif;618i_CV_2_15v_x30_BSE(x30).tif;618iCV
Stegs2;Tewkesbury;NONE;618i_CV_2_15v_x30_BSE(x30);txt;618i_CV_2_15v_x30_BSE(x30).txt;618iCV
Stegs2;Tewkesbury;NONE;619i_CV_1_15v_x30_BSE(x30);tif;619i_CV_1_15v_x30_BSE(x30).tif;619iCV
Stegs2;Tewkesbury;NONE;619i_CV_1_15v_x30_BSE(x30);txt;619i_CV_1_15v_x30_BSE(x30).txt;619iCV
Stegs2;Tewkesbury;NONE;619i_CV_2_15v_x30_BSE(x30);tif;619i_CV_2_15v_x30_BSE(x30).tif;619iCV
Stegs2;Tewkesbury;NONE;619i_CV_2_15v_x30_BSE(x30);txt;619i_CV_2_15v_x30_BSE(x30).txt;619iCV
Stegs2;Tewkesbury;NONE;620i_CC_1_15v_x30_BSE(x30);tif;620i_CC_1_15v_x30_BSE(x30).tif;620iCC
Stegs2;Tewkesbury;NONE;620i_CC_1_15v_x30_BSE(x30);txt;620i_CC_1_15v_x30_BSE(x30).txt;620iCC
Stegs2;Tewkesbury;NONE;620i_CC_2_15v_x30_BSE(x30);tif;620i_CC_2_15v_x30_BSE(x30).tif;620iCC
Stegs2;Tewkesbury;NONE;620i_CC_2_15v_x30_BSE(x30);txt;620i_CC_2_15v_x30_BSE(x30).txt;620iCC
Stegs2;Tewkesbury;NONE;621i_CV_1_15v_x30_BSE(x30);tif;621i_CV_1_15v_x30_BSE(x30).tif;621iCV
Stegs2;Tewkesbury;NONE;621i_CV_1_15v_x30_BSE(x30);txt;621i_CV_1_15v_x30_BSE(x30).txt;621iCV
Stegs2;Tewkesbury;NONE;621i_CV_2_15v_x30_BSE(x30);tif;621i_CV_2_15v_x30_BSE(x30).tif;621iCV
Stegs2;Tewkesbury;NONE;621i_CV_2_15v_x30_BSE(x30);txt;621i_CV_2_15v_x30_BSE(x30).txt;621iCV
Stegs2;Tewkesbury;NONE;622i_CC_1_15v_x30_BSE(x30);tif;622i_CC_1_15v_x30_BSE(x30).tif;622iCC
Stegs2;Tewkesbury;NONE;622i_CC_1_15v_x30_BSE(x30);txt;622i_CC_1_15v_x30_BSE(x30).txt;622iCC
Stegs2;Tewkesbury;NONE;622i_CC_2_15v_x30_BSE(x30);tif;622i_CC_2_15v_x30_BSE(x30).tif;622iCC
Stegs2;Tewkesbury;NONE;622i_CC_2_15v_x30_BSE(x30);txt;622i_CC_2_15v_x30_BSE(x30).txt;622iCC
Stegs2;Tewkesbury;NONE;623i_CC_1_15v_x30_BSE(x30);tif;623i_CC_1_15v_x30_BSE(x30).tif;623iCC
Stegs2;Tewkesbury;NONE;623i_CC_1_15v_x30_BSE(x30);txt;623i_CC_1_15v_x30_BSE(x30).txt;623iCC
Stegs2;Tewkesbury;NONE;623i_CC_2_15v_x30_BSE(x30);tif;623i_CC_2_15v_x30_BSE(x30).tif;623iCC
Stegs2;Tewkesbury;NONE;623i_CC_2_15v_x30_BSE(x30);txt;623i_CC_2_15v_x30_BSE(x30).txt;623iCC
Stegs2;Tewkesbury;NONE;624i_CC_1_15v_x30_BSE(x30);tif;624i_CC_1_15v_x30_BSE(x30).tif;624iCC
Stegs2;Tewkesbury;NONE;624i_CC_1_15v_x30_BSE(x30);txt;624i_CC_1_15v_x30_BSE(x30).txt;624iCC
Stegs2;Tewkesbury;NONE;624i_CC_2_15v_x30_BSE(x30);tif;624i_CC_2_15v_x30_BSE(x30).tif;624iCC
Stegs2;Tewkesbury;NONE;624i_CC_2_15v_x30_BSE(x30);txt;624i_CC_2_15v_x30_BSE(x30).txt;624iCC
Stegs2;Tewkesbury;NONE;625i_CV_1_15v_x35_BSE(x35);tif;625i_CV_1_15v_x35_BSE(x35).tif;625iCV
Stegs2;Tewkesbury;NONE;625i_CV_1_15v_x35_BSE(x35);txt;625i_CV_1_15v_x35_BSE(x35).txt;625iCV
Stegs2;Tewkesbury;NONE;625i_CV_2_15v_x35_BSE(x35);tif;625i_CV_2_15v_x35_BSE(x35).tif;625iCV
Stegs2;Tewkesbury;NONE;625i_CV_2_15v_x35_BSE(x35);txt;625i_CV_2_15v_x35_BSE(x35).txt;625iCV
Stegs2;Tewkesbury;NONE;626i_CC_1_15v_x30_BSE(x30);tif;626i_CC_1_15v_x30_BSE(x30).tif;626iCC
Stegs2;Tewkesbury;NONE;626i_CC_1_15v_x30_BSE(x30);txt;626i_CC_1_15v_x30_BSE(x30).txt;626iCC
Stegs2;Tewkesbury;NONE;626i_CC_2_15v_x30_BSE(x30);tif;626i_CC_2_15v_x30_BSE(x30).tif;626iCC
Stegs2;Tewkesbury;NONE;626i_CC_2_15v_x30_BSE(x30);txt;626i_CC_2_15v_x30_BSE(x30).txt;626iCC
Stegs2;Tewkesbury;NONE;627i_CC_1_15v_x30_BSE(x30);tif;627i_CC_1_15v_x30_BSE(x30).tif;627iCC
Stegs2;Tewkesbury;NONE;627i_CC_1_15v_x30_BSE(x30);txt;627i_CC_1_15v_x30_BSE(x30).txt;627iCC
Stegs2;Tewkesbury;NONE;627i_CC_2_15v_x30_BSE(x30);tif;627i_CC_2_15v_x30_BSE(x30).tif;627iCC
Stegs2;Tewkesbury;NONE;627i_CC_2_15v_x30_BSE(x30);txt;627i_CC_2_15v_x30_BSE(x30).txt;627iCC
Stegs2;Tewkesbury;NONE;627i_CC_3_15v_x30_BSE(x30);tif;627i_CC_3_15v_x30_BSE(x30).tif;627iCC
Stegs2;Tewkesbury;NONE;627i_CC_3_15v_x30_BSE(x30);txt;627i_CC_3_15v_x30_BSE(x30).txt;627iCC
Stegs2;Tewkesbury;NONE;628i_CV_1_15v_x30_BSE(x30);tif;628i_CV_1_15v_x30_BSE(x30).tif;628iCV
Stegs2;Tewkesbury;NONE;628i_CV_1_15v_x30_BSE(x30);txt;628i_CV_1_15v_x30_BSE(x30).txt;628iCV
Stegs2;Tewkesbury;NONE;628i_CV_2_15v_x30_BSE(x30);tif;628i_CV_2_15v_x30_BSE(x30).tif;628iCV
Stegs2;Tewkesbury;NONE;628i_CV_2_15v_x30_BSE(x30);txt;628i_CV_2_15v_x30_BSE(x30).txt;628iCV
Stegs2;Tewkesbury;NONE;629i_CV_1_15v_x35_BSE(x35);tif;629i_CV_1_15v_x35_BSE(x35).tif;629iCV
Stegs2;Tewkesbury;NONE;629i_CV_1_15v_x35_BSE(x35);txt;629i_CV_1_15v_x35_BSE(x35).txt;629iCV
Stegs2;Tewkesbury;NONE;629i_CV_2_15v_x35_BSE(x35);tif;629i_CV_2_15v_x35_BSE(x35).tif;629iCV
Stegs2;Tewkesbury;NONE;629i_CV_2_15v_x35_BSE(x35);txt;629i_CV_2_15v_x35_BSE(x35).txt;629iCV
Stegs2;Tewkesbury;NONE;630i_CV_1_15v_x30_BSE(x30);tif;630i_CV_1_15v_x30_BSE(x30).tif;630iCV
Stegs2;Tewkesbury;NONE;630i_CV_1_15v_x30_BSE(x30);txt;630i_CV_1_15v_x30_BSE(x30).txt;630iCV
Stegs2;Tewkesbury;NONE;630i_CV_2_15v_x30_BSE(x30);tif;630i_CV_2_15v_x30_BSE(x30).tif;630iCV
Stegs2;Tewkesbury;NONE;630i_CV_2_15v_x30_BSE(x30);txt;630i_CV_2_15v_x30_BSE(x30).txt;630iCV
Stegs2;Tewkesbury;NONE;631i_CV_1_15v_x30_BSE(x30);tif;631i_CV_1_15v_x30_BSE(x30).tif;631iCV
Stegs2;Tewkesbury;NONE;631i_CV_1_15v_x30_BSE(x30);txt;631i_CV_1_15v_x30_BSE(x30).txt;631iCV
Stegs2;Tewkesbury;NONE;631i_CV_2_15v_x30_BSE(x30);tif;631i_CV_2_15v_x30_BSE(x30).tif;631iCV
Stegs2;Tewkesbury;NONE;631i_CV_2_15v_x30_BSE(x30);txt;631i_CV_2_15v_x30_BSE(x30).txt;631iCV
Stegs2;Tewkesbury;NONE;632i_CV_1_15v_x30_BSE(x30);tif;632i_CV_1_15v_x30_BSE(x30).tif;632iCV
Stegs2;Tewkesbury;NONE;632i_CV_1_15v_x30_BSE(x30);txt;632i_CV_1_15v_x30_BSE(x30).txt;632iCV
Stegs2;Tewkesbury;NONE;632i_CV_2_15v_x30_BSE(x30);tif;632i_CV_2_15v_x30_BSE(x30).tif;632iCV
Stegs2;Tewkesbury;NONE;632i_CV_2_15v_x30_BSE(x30);txt;632i_CV_2_15v_x30_BSE(x30).txt;632iCV
Stegs2;Tewkesbury;NONE;633i_CV_1_15v_x30_BSE(x30);tif;633i_CV_1_15v_x30_BSE(x30).tif;633iCV
Stegs2;Tewkesbury;NONE;633i_CV_1_15v_x30_BSE(x30);txt;633i_CV_1_15v_x30_BSE(x30).txt;633iCV
Stegs2;Tewkesbury;NONE;633i_CV_2_15v_x30_BSE(x30);tif;633i_CV_2_15v_x30_BSE(x30).tif;633iCV
Stegs2;Tewkesbury;NONE;633i_CV_2_15v_x30_BSE(x30);txt;633i_CV_2_15v_x30_BSE(x30).txt;633iCV
Stegs2;Tewkesbury;NONE;634i_CV_1_15v_x30_BSE(x30);tif;634i_CV_1_15v_x30_BSE(x30).tif;634iCV
Stegs2;Tewkesbury;NONE;634i_CV_1_15v_x30_BSE(x30);txt;634i_CV_1_15v_x30_BSE(x30).txt;634iCV
Stegs2;Tewkesbury;NONE;634i_CV_2_15v_x30_BSE(x30);tif;634i_CV_2_15v_x30_BSE(x30).tif;634iCV
Stegs2;Tewkesbury;NONE;634i_CV_2_15v_x30_BSE(x30);txt;634i_CV_2_15v_x30_BSE(x30).txt;634iCV
Stegs2;Tewkesbury;NONE;635i_CV_1_15v_x30_BSE(x30);tif;635i_CV_1_15v_x30_BSE(x30).tif;635iCV
Stegs2;Tewkesbury;NONE;635i_CV_1_15v_x30_BSE(x30);txt;635i_CV_1_15v_x30_BSE(x30).txt;635iCV
Stegs2;Tewkesbury;NONE;635i_CV_2_15v_x30_BSE(x30);tif;635i_CV_2_15v_x30_BSE(x30).tif;635iCV
Stegs2;Tewkesbury;NONE;635i_CV_2_15v_x30_BSE(x30);txt;635i_CV_2_15v_x30_BSE(x30).txt;635iCV
Stegs2;Tewkesbury;NONE;636i_CV_1_15v_x30_BSE(x30);tif;636i_CV_1_15v_x30_BSE(x30).tif;636iCV
Stegs2;Tewkesbury;NONE;636i_CV_1_15v_x30_BSE(x30);txt;636i_CV_1_15v_x30_BSE(x30).txt;636iCV
Stegs2;Tewkesbury;NONE;636i_CV_2_15v_x30_BSE(x30);tif;636i_CV_2_15v_x30_BSE(x30).tif;636iCV
Stegs2;Tewkesbury;NONE;636i_CV_2_15v_x30_BSE(x30);txt;636i_CV_2_15v_x30_BSE(x30).txt;636iCV
Stegs2;Tewkesbury;NONE;637_CC_1_15v_x30_BSE;tif;637_CC_1_15v_x30_BSE.tif;637CC
Stegs2;Tewkesbury;NONE;637_CC_1_15v_x30_BSE;txt;637_CC_1_15v_x30_BSE.txt;637CC
Stegs2;Tewkesbury;NONE;637_CC_2_15v_x30_BSE;tif;637_CC_2_15v_x30_BSE.tif;637CC
Stegs2;Tewkesbury;NONE;637_CC_2_15v_x30_BSE;txt;637_CC_2_15v_x30_BSE.txt;637CC
Stegs2;Tewkesbury;NONE;637i_CV_1_15v_x30_BSE(x30);tif;637i_CV_1_15v_x30_BSE(x30).tif;637iCV
Stegs2;Tewkesbury;NONE;637i_CV_1_15v_x30_BSE(x30);txt;637i_CV_1_15v_x30_BSE(x30).txt;637iCV
Stegs2;Tewkesbury;NONE;637i_CV_2_15v_x30_BSE(x30);tif;637i_CV_2_15v_x30_BSE(x30).tif;637iCV
Stegs2;Tewkesbury;NONE;637i_CV_2_15v_x30_BSE(x30);txt;637i_CV_2_15v_x30_BSE(x30).txt;637iCV
Stegs2;Tewkesbury;NONE;638_CV_1_15v_x30_BSE;tif;638_CV_1_15v_x30_BSE.tif;638CV
Stegs2;Tewkesbury;NONE;638_CV_1_15v_x30_BSE;txt;638_CV_1_15v_x30_BSE.txt;638CV
Stegs2;Tewkesbury;NONE;638_CV_2_15v_x35_BSE;tif;638_CV_2_15v_x35_BSE.tif;638CV
Stegs2;Tewkesbury;NONE;638_CV_2_15v_x35_BSE;txt;638_CV_2_15v_x35_BSE.txt;638CV
Stegs2;Tewkesbury;NONE;638i_CC_1_15v_x30_BSE(x30);tif;638i_CC_1_15v_x30_BSE(x30).tif;638iCC
Stegs2;Tewkesbury;NONE;638i_CC_1_15v_x30_BSE(x30);txt;638i_CC_1_15v_x30_BSE(x30).txt;638iCC
Stegs2;Tewkesbury;NONE;638i_CC_2_15v_x30_BSE(x30);tif;638i_CC_2_15v_x30_BSE(x30).tif;638iCC
Stegs2;Tewkesbury;NONE;638i_CC_2_15v_x30_BSE(x30);txt;638i_CC_2_15v_x30_BSE(x30).txt;638iCC
Stegs2;Tewkesbury;NONE;639_CV_1_15v_x30_BSE;tif;639_CV_1_15v_x30_BSE.tif;639CV
Stegs2;Tewkesbury;NONE;639_CV_1_15v_x30_BSE;txt;639_CV_1_15v_x30_BSE.txt;639CV
Stegs2;Tewkesbury;NONE;639_CV_2_15v_x30_BSE;tif;639_CV_2_15v_x30_BSE.tif;639CV
Stegs2;Tewkesbury;NONE;639_CV_2_15v_x30_BSE;txt;639_CV_2_15v_x30_BSE.txt;639CV
Stegs2;Tewkesbury;NONE;639i_CV_1_15v_x30_BSE(x30);tif;639i_CV_1_15v_x30_BSE(x30).tif;639iCV
Stegs2;Tewkesbury;NONE;639i_CV_1_15v_x30_BSE(x30);txt;639i_CV_1_15v_x30_BSE(x30).txt;639iCV
Stegs2;Tewkesbury;NONE;639i_CV_2_15v_x30_BSE(x30);tif;639i_CV_2_15v_x30_BSE(x30).tif;639iCV
Stegs2;Tewkesbury;NONE;639i_CV_2_15v_x30_BSE(x30);txt;639i_CV_2_15v_x30_BSE(x30).txt;639iCV
Stegs2;Tewkesbury;NONE;640i_CV_1_15v_x30_BSE(x30);tif;640i_CV_1_15v_x30_BSE(x30).tif;640iCV
Stegs2;Tewkesbury;NONE;640i_CV_1_15v_x30_BSE(x30);txt;640i_CV_1_15v_x30_BSE(x30).txt;640iCV
Stegs2;Tewkesbury;NONE;640i_CV_2_15v_x30_BSE(x30);tif;640i_CV_2_15v_x30_BSE(x30).tif;640iCV
Stegs2;Tewkesbury;NONE;640i_CV_2_15v_x30_BSE(x30);txt;640i_CV_2_15v_x30_BSE(x30).txt;640iCV
Stegs2;Tewkesbury;NONE;641_CV_1_15v_x30_BSE;tif;641_CV_1_15v_x30_BSE.tif;641CV
Stegs2;Tewkesbury;NONE;641_CV_1_15v_x30_BSE;txt;641_CV_1_15v_x30_BSE.txt;641CV
Stegs2;Tewkesbury;NONE;641_CV_2_15v_x30_BSE;tif;641_CV_2_15v_x30_BSE.tif;641CV
Stegs2;Tewkesbury;NONE;641_CV_2_15v_x30_BSE;txt;641_CV_2_15v_x30_BSE.txt;641CV
Stegs2;Tewkesbury;NONE;641i_CV_1_15v_x30_BSE(x30);tif;641i_CV_1_15v_x30_BSE(x30).tif;641iCV
Stegs2;Tewkesbury;NONE;641i_CV_1_15v_x30_BSE(x30);txt;641i_CV_1_15v_x30_BSE(x30).txt;641iCV
Stegs2;Tewkesbury;NONE;641i_CV_2_15v_x30_BSE(x30);tif;641i_CV_2_15v_x30_BSE(x30).tif;641iCV
Stegs2;Tewkesbury;NONE;641i_CV_2_15v_x30_BSE(x30);txt;641i_CV_2_15v_x30_BSE(x30).txt;641iCV
Stegs2;Tewkesbury;NONE;642_CV_1_15v_x30_BSE;tif;642_CV_1_15v_x30_BSE.tif;642CV
Stegs2;Tewkesbury;NONE;642_CV_1_15v_x30_BSE;txt;642_CV_1_15v_x30_BSE.txt;642CV
Stegs2;Tewkesbury;NONE;642_CV_2_15v_x30_BSE;tif;642_CV_2_15v_x30_BSE.tif;642CV
Stegs2;Tewkesbury;NONE;642_CV_2_15v_x30_BSE;txt;642_CV_2_15v_x30_BSE.txt;642CV
Stegs2;Tewkesbury;NONE;642i_CV_1_15v_x30_BSE(x30);tif;642i_CV_1_15v_x30_BSE(x30).tif;642iCV
Stegs2;Tewkesbury;NONE;642i_CV_1_15v_x30_BSE(x30);txt;642i_CV_1_15v_x30_BSE(x30).txt;642iCV
Stegs2;Tewkesbury;NONE;642i_CV_2_15v_x30_BSE(x30);tif;642i_CV_2_15v_x30_BSE(x30).tif;642iCV
Stegs2;Tewkesbury;NONE;642i_CV_2_15v_x30_BSE(x30);txt;642i_CV_2_15v_x30_BSE(x30).txt;642iCV
Stegs2;Tewkesbury;NONE;643_CV_1_15v_x30_BSE;tif;643_CV_1_15v_x30_BSE.tif;643CV
Stegs2;Tewkesbury;NONE;643_CV_1_15v_x30_BSE;txt;643_CV_1_15v_x30_BSE.txt;643CV
Stegs2;Tewkesbury;NONE;643_CV_2_15v_x30_BSE;tif;643_CV_2_15v_x30_BSE.tif;643CV
Stegs2;Tewkesbury;NONE;643_CV_2_15v_x30_BSE;txt;643_CV_2_15v_x30_BSE.txt;643CV
Stegs2;Tewkesbury;NONE;643i_CV_1_15v_x30_BSE;tif;643i_CV_1_15v_x30_BSE.tif;643iCV
Stegs2;Tewkesbury;NONE;643i_CV_1_15v_x30_BSE;txt;643i_CV_1_15v_x30_BSE.txt;643iCV
Stegs2;Tewkesbury;NONE;643i_CV_2_15v_x30_BSE;tif;643i_CV_2_15v_x30_BSE.tif;643iCV
Stegs2;Tewkesbury;NONE;643i_CV_2_15v_x30_BSE;txt;643i_CV_2_15v_x30_BSE.txt;643iCV
Stegs2;Tewkesbury;NONE;644_CV_1_15v_x30_BSE;tif;644_CV_1_15v_x30_BSE.tif;644CV
Stegs2;Tewkesbury;NONE;644_CV_1_15v_x30_BSE;txt;644_CV_1_15v_x30_BSE.txt;644CV
Stegs2;Tewkesbury;NONE;644_CV_2_15v_x30_BSE;tif;644_CV_2_15v_x30_BSE.tif;644CV
Stegs2;Tewkesbury;NONE;644_CV_2_15v_x30_BSE;txt;644_CV_2_15v_x30_BSE.txt;644CV
Stegs2;Tewkesbury;NONE;644i_CV_1_15v_x30_BSE;tif;644i_CV_1_15v_x30_BSE.tif;644iCV
Stegs2;Tewkesbury;NONE;644i_CV_1_15v_x30_BSE;txt;644i_CV_1_15v_x30_BSE.txt;644iCV
Stegs2;Tewkesbury;NONE;644i_CV_2_15v_x30_BSE;tif;644i_CV_2_15v_x30_BSE.tif;644iCV
Stegs2;Tewkesbury;NONE;644i_CV_2_15v_x30_BSE;txt;644i_CV_2_15v_x30_BSE.txt;644iCV
Stegs2;Tewkesbury;NONE;645i_CV_1_15v_x30_BSE;tif;645i_CV_1_15v_x30_BSE.tif;645iCV
Stegs2;Tewkesbury;NONE;645i_CV_1_15v_x30_BSE;txt;645i_CV_1_15v_x30_BSE.txt;645iCV
Stegs2;Tewkesbury;NONE;645i_CV_2_15v_x30_BSE;tif;645i_CV_2_15v_x30_BSE.tif;645iCV
Stegs2;Tewkesbury;NONE;645i_CV_2_15v_x30_BSE;txt;645i_CV_2_15v_x30_BSE.txt;645iCV
Stegs2;Tewkesbury;NONE;646_CC_1_15v_x30_BSE;tif;646_CC_1_15v_x30_BSE.tif;646CC
Stegs2;Tewkesbury;NONE;646_CC_1_15v_x30_BSE;txt;646_CC_1_15v_x30_BSE.txt;646CC
Stegs2;Tewkesbury;NONE;646_CC_2_15v_x30_BSE;tif;646_CC_2_15v_x30_BSE.tif;646CC
Stegs2;Tewkesbury;NONE;646_CC_2_15v_x30_BSE;txt;646_CC_2_15v_x30_BSE.txt;646CC
Stegs2;Tewkesbury;NONE;646i_CC_1_15v_x30_BSE;tif;646i_CC_1_15v_x30_BSE.tif;646iCC
Stegs2;Tewkesbury;NONE;646i_CC_1_15v_x30_BSE;txt;646i_CC_1_15v_x30_BSE.txt;646iCC
Stegs2;Tewkesbury;NONE;646i_CC_2_15v_x30_BSE;tif;646i_CC_2_15v_x30_BSE.tif;646iCC
Stegs2;Tewkesbury;NONE;646i_CC_2_15v_x30_BSE;txt;646i_CC_2_15v_x30_BSE.txt;646iCC
