"folder","formation","image","ext","imageName","specimenNR","number","colonyCurve","pictureNumber","AV","magnification","backscatter"
"Stegs2","Shakespeare Basal Cliffsand","732_F_3_15v_x30_BSE.tif","tif","732_F_3_15v_x30_BSE_Shakespeare Basal Cliffsand","732F","732","F","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","732_F_3_15v_x30_BSE.txt","txt","732_F_3_15v_x30_BSE_Shakespeare Basal Cliffsand","732F","732","F","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","735_CV_1_15v_x30_BSE.tif","tif","735_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","735CV","735","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","735_CV_1_15v_x30_BSE.txt","txt","735_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","735CV","735","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","735_CV_2_15v_x30_BSE.tif","tif","735_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","735CV","735","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","735_CV_2_15v_x30_BSE.txt","txt","735_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","735CV","735","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","736_CV_1_15v_x30_BSE.tif","tif","736_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","736CV","736","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","736_CV_1_15v_x30_BSE.txt","txt","736_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","736CV","736","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","736_CV_2_15v_x30_BSE.tif","tif","736_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","736CV","736","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","736_CV_2_15v_x30_BSE.txt","txt","736_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","736CV","736","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","736_CV_3_15v_x30_BSE.tif","tif","736_CV_3_15v_x30_BSE_Shakespeare Basal Cliffsand","736CV","736","CV","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","736_CV_3_15v_x30_BSE.txt","txt","736_CV_3_15v_x30_BSE_Shakespeare Basal Cliffsand","736CV","736","CV","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","737_CC_1_15v_x30_BSE.tif","tif","737_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","737CC","737","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","737_CC_1_15v_x30_BSE.txt","txt","737_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","737CC","737","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","737_CC_2_15v_x30_BSE.tif","tif","737_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","737CC","737","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","737_CC_2_15v_x30_BSE.txt","txt","737_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","737CC","737","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","738_CV_1_15v_x30_BSE.tif","tif","738_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","738CV","738","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","738_CV_1_15v_x30_BSE.txt","txt","738_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","738CV","738","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","738_CV_2_15v_x30_BSE.tif","tif","738_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","738CV","738","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","738_CV_2_15v_x30_BSE.txt","txt","738_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","738CV","738","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","738_CV_3_15v_x35_BSE.tif","tif","738_CV_3_15v_x35_BSE_Shakespeare Basal Cliffsand","738CV","738","CV","3","15v","x35","BSE"
"Stegs2","Shakespeare Basal Cliffsand","738_CV_3_15v_x35_BSE.txt","txt","738_CV_3_15v_x35_BSE_Shakespeare Basal Cliffsand","738CV","738","CV","3","15v","x35","BSE"
"Stegs2","Shakespeare Basal Cliffsand","739_CV_1_15v_x30_BSE.tif","tif","739_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","739CV","739","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","739_CV_1_15v_x30_BSE.txt","txt","739_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","739CV","739","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","739_CV_2_15v_x30_BSE.tif","tif","739_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","739CV","739","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","739_CV_2_15v_x30_BSE.txt","txt","739_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","739CV","739","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","739_CV_3_15v_x30_BSE.tif","tif","739_CV_3_15v_x30_BSE_Shakespeare Basal Cliffsand","739CV","739","CV","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","739_CV_3_15v_x30_BSE.txt","txt","739_CV_3_15v_x30_BSE_Shakespeare Basal Cliffsand","739CV","739","CV","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","740_CV_1_15v_x30_BSE.tif","tif","740_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","740CV","740","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","740_CV_1_15v_x30_BSE.txt","txt","740_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","740CV","740","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","740_CV_2_15v_x30_BSE.tif","tif","740_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","740CV","740","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","740_CV_2_15v_x30_BSE.txt","txt","740_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","740CV","740","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","741_CV_1_10v_x30_BSE.tif","tif","741_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","741CV","741","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","741_CV_1_10v_x30_BSE.txt","txt","741_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","741CV","741","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","741_CV_2_10v_x30_BSE.tif","tif","741_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","741CV","741","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","741_CV_2_10v_x30_BSE.txt","txt","741_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","741CV","741","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","742_CV_1_10v_x30_BSE.tif","tif","742_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","742CV","742","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","742_CV_1_10v_x30_BSE.txt","txt","742_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","742CV","742","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","742_CV_2_10v_x30_BSE.tif","tif","742_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","742CV","742","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","742_CV_2_10v_x30_BSE.txt","txt","742_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","742CV","742","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","743_CC_1_10v_x30_BSE.tif","tif","743_CC_1_10v_x30_BSE_Shakespeare Basal Cliffsand","743CC","743","CC","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","743_CC_1_10v_x30_BSE.txt","txt","743_CC_1_10v_x30_BSE_Shakespeare Basal Cliffsand","743CC","743","CC","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","743_CC_2_10v_x30_BSE.tif","tif","743_CC_2_10v_x30_BSE_Shakespeare Basal Cliffsand","743CC","743","CC","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","743_CC_2_10v_x30_BSE.txt","txt","743_CC_2_10v_x30_BSE_Shakespeare Basal Cliffsand","743CC","743","CC","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","743_CC_3_10v_x30_BSE.tif","tif","743_CC_3_10v_x30_BSE_Shakespeare Basal Cliffsand","743CC","743","CC","3","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","743_CC_3_10v_x30_BSE.txt","txt","743_CC_3_10v_x30_BSE_Shakespeare Basal Cliffsand","743CC","743","CC","3","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","744_CV_1_10v_x30_BSE.tif","tif","744_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","744CV","744","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","744_CV_1_10v_x30_BSE.txt","txt","744_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","744CV","744","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","744_CV_2_10v_x30_BSE.tif","tif","744_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","744CV","744","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","744_CV_2_10v_x30_BSE.txt","txt","744_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","744CV","744","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","745_CV_1_10v_x30_BSE.tif","tif","745_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","745CV","745","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","745_CV_1_10v_x30_BSE.txt","txt","745_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","745CV","745","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","745_CV_2_10v_x30_BSE.tif","tif","745_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","745CV","745","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","745_CV_2_10v_x30_BSE.txt","txt","745_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","745CV","745","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","746_CV_1_10v_x30_BSE.tif","tif","746_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","746CV","746","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","746_CV_1_10v_x30_BSE.txt","txt","746_CV_1_10v_x30_BSE_Shakespeare Basal Cliffsand","746CV","746","CV","1","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","746_CV_2_10v_x30_BSE.tif","tif","746_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","746CV","746","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","746_CV_2_10v_x30_BSE.txt","txt","746_CV_2_10v_x30_BSE_Shakespeare Basal Cliffsand","746CV","746","CV","2","10v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","747_F_1_5v_x30_BSE.tif","tif","747_F_1_5v_x30_BSE_Shakespeare Basal Cliffsand","747F","747","F","1","5v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","747_F_1_5v_x30_BSE.txt","txt","747_F_1_5v_x30_BSE_Shakespeare Basal Cliffsand","747F","747","F","1","5v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","747_F_2_5v_x30_BSE.tif","tif","747_F_2_5v_x30_BSE_Shakespeare Basal Cliffsand","747F","747","F","2","5v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","747_F_2_5v_x30_BSE.txt","txt","747_F_2_5v_x30_BSE_Shakespeare Basal Cliffsand","747F","747","F","2","5v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","748_CV_1_15v_x30_BSE.tif","tif","748_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","748CV","748","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","748_CV_1_15v_x30_BSE.txt","txt","748_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","748CV","748","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","748_CV_2_15v_x30_BSE.tif","tif","748_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","748CV","748","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","748_CV_2_15v_x30_BSE.txt","txt","748_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","748CV","748","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","749_CC_1_15v_x30_BSE.tif","tif","749_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","749CC","749","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","749_CC_1_15v_x30_BSE.txt","txt","749_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","749CC","749","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","749_CC_2_15v_x30_BSE.tif","tif","749_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","749CC","749","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","749_CC_2_15v_x30_BSE.txt","txt","749_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","749CC","749","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","749_CC_3_15v_x30_BSE.tif","tif","749_CC_3_15v_x30_BSE_Shakespeare Basal Cliffsand","749CC","749","CC","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","749_CC_3_15v_x30_BSE.txt","txt","749_CC_3_15v_x30_BSE_Shakespeare Basal Cliffsand","749CC","749","CC","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","750_CV_1_15v_x30_BSE.tif","tif","750_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","750CV","750","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","750_CV_1_15v_x30_BSE.txt","txt","750_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","750CV","750","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","750_CV_2_15v_x30_BSE.tif","tif","750_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","750CV","750","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","750_CV_2_15v_x30_BSE.txt","txt","750_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","750CV","750","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","751_CV_1_15v_x30_BSE.tif","tif","751_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","751CV","751","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","751_CV_1_15v_x30_BSE.txt","txt","751_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","751CV","751","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","751_CV_2_15v_x30_BSE.tif","tif","751_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","751CV","751","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","751_CV_2_15v_x30_BSE.txt","txt","751_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","751CV","751","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","752_CC_1_15v_x30_BSE.tif","tif","752_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","752CC","752","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","752_CC_1_15v_x30_BSE.txt","txt","752_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","752CC","752","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","752_CC_2_15v_x30_BSE.tif","tif","752_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","752CC","752","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","752_CC_2_15v_x30_BSE.txt","txt","752_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","752CC","752","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","752_CC_3_15v_x30_BSE.tif","tif","752_CC_3_15v_x30_BSE_Shakespeare Basal Cliffsand","752CC","752","CC","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","752_CC_3_15v_x30_BSE.txt","txt","752_CC_3_15v_x30_BSE_Shakespeare Basal Cliffsand","752CC","752","CC","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","753_CV_1_15v_x30_BSE.tif","tif","753_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","753CV","753","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","753_CV_1_15v_x30_BSE.txt","txt","753_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","753CV","753","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","753_CV_2_15v_x30_BSE.tif","tif","753_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","753CV","753","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","753_CV_2_15v_x30_BSE.txt","txt","753_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","753CV","753","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","754_CC_1_15v_x30_BSE.tif","tif","754_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","754CC","754","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","754_CC_1_15v_x30_BSE.txt","txt","754_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","754CC","754","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","754_CC_2_15v_x30_BSE.tif","tif","754_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","754CC","754","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","754_CC_2_15v_x30_BSE.txt","txt","754_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","754CC","754","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","755_CV_1_15v_x30_BSE.tif","tif","755_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","755CV","755","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","755_CV_1_15v_x30_BSE.txt","txt","755_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","755CV","755","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","755_CV_2_15v_x30_BSE.tif","tif","755_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","755CV","755","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","755_CV_2_15v_x30_BSE.txt","txt","755_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","755CV","755","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","756_CC_1_15v_x30_BSE.tif","tif","756_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","756CC","756","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","756_CC_1_15v_x30_BSE.txt","txt","756_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","756CC","756","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","756_CC_2_15v_x30_BSE.tif","tif","756_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","756CC","756","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","756_CC_2_15v_x30_BSE.txt","txt","756_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","756CC","756","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","757_CV_1_15v_x30_BSE.tif","tif","757_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","757CV","757","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","757_CV_1_15v_x30_BSE.txt","txt","757_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","757CV","757","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","757_CV_2_15v_x30_BSE.tif","tif","757_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","757CV","757","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","757_CV_2_15v_x30_BSE.txt","txt","757_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","757CV","757","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","758_CV_1_15v_x30_BSE.tif","tif","758_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","758CV","758","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","758_CV_1_15v_x30_BSE.txt","txt","758_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","758CV","758","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","758_CV_2_15v_x30_BSE.tif","tif","758_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","758CV","758","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","758_CV_2_15v_x30_BSE.txt","txt","758_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","758CV","758","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","759_CV_1_15v_x30_BSE.tif","tif","759_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","759CV","759","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","759_CV_1_15v_x30_BSE.txt","txt","759_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","759CV","759","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","759_CV_2_15v_x30_BSE.tif","tif","759_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","759CV","759","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","759_CV_2_15v_x30_BSE.txt","txt","759_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","759CV","759","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","760_CV_1_15v_x30_BSE.tif","tif","760_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","760CV","760","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","760_CV_1_15v_x30_BSE.txt","txt","760_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","760CV","760","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","760_CV_2_15v_x30_BSE.tif","tif","760_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","760CV","760","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","760_CV_2_15v_x30_BSE.txt","txt","760_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","760CV","760","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","761_CV_1_15v_x30_BSE.tif","tif","761_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","761CV","761","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","761_CV_1_15v_x30_BSE.txt","txt","761_CV_1_15v_x30_BSE_Shakespeare Basal Cliffsand","761CV","761","CV","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","761_CV_2_15v_x30_BSE.tif","tif","761_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","761CV","761","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","761_CV_2_15v_x30_BSE.txt","txt","761_CV_2_15v_x30_BSE_Shakespeare Basal Cliffsand","761CV","761","CV","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","762_CC_1_15v_x30_BSE.tif","tif","762_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","762CC","762","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","762_CC_1_15v_x30_BSE.txt","txt","762_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","762CC","762","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","762_CC_2_15v_x30_BSE.tif","tif","762_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","762CC","762","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","762_CC_2_15v_x30_BSE.txt","txt","762_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","762CC","762","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_1_15v_x30_BSE.tif","tif","763_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_1_15v_x30_BSE.txt","txt","763_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_1_15v_x35_BSE.tif","tif","763_CC_1_15v_x35_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","1","15v","x35","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_1_15v_x35_BSE.txt","txt","763_CC_1_15v_x35_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","1","15v","x35","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_2_15v_x30_BSE.tif","tif","763_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_2_15v_x30_BSE.txt","txt","763_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_3_15v_x30_BSE.tif","tif","763_CC_3_15v_x30_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","763_CC_3_15v_x30_BSE.txt","txt","763_CC_3_15v_x30_BSE_Shakespeare Basal Cliffsand","763CC","763","CC","3","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","764_CC_1_15v_x30_BSE.tif","tif","764_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","764CC","764","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","764_CC_1_15v_x30_BSE.txt","txt","764_CC_1_15v_x30_BSE_Shakespeare Basal Cliffsand","764CC","764","CC","1","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","764_CC_2_15v_x30_BSE.tif","tif","764_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","764CC","764","CC","2","15v","x30","BSE"
"Stegs2","Shakespeare Basal Cliffsand","764_CC_2_15v_x30_BSE.txt","txt","764_CC_2_15v_x30_BSE_Shakespeare Basal Cliffsand","764CC","764","CC","2","15v","x30","BSE"
